frame_idx,frame_name,x_px,y_px
7189,frame_007189.jpg,493,452
7189,frame_007189.jpg,492,451
7190,frame_007190.jpg,493,451
7192,frame_007192.jpg,493,451
7192,frame_007192.jpg,493,451
7192,frame_007192.jpg,494,449
7193,frame_007193.jpg,493,451
7194,frame_007194.jpg,492,451
7196,frame_007196.jpg,493,450
7197,frame_007197.jpg,493,450
7197,frame_007197.jpg,493,451
7198,frame_007198.jpg,494,450
7200,frame_007200.jpg,493,449
7201,frame_007201.jpg,493,449
7202,frame_007202.jpg,493,449
7202,frame_007202.jpg,492,449
7203,frame_007203.jpg,492,448
7205,frame_007205.jpg,491,447
7206,frame_007206.jpg,491,446
7207,frame_007207.jpg,491,446
7209,frame_007209.jpg,491,446
7209,frame_007209.jpg,491,446
7210,frame_007210.jpg,492,446
7210,frame_007210.jpg,491,446
7211,frame_007211.jpg,452,433
7213,frame_007213.jpg,396,417
7214,frame_007214.jpg,395,415
7215,frame_007215.jpg,396,413
7216,frame_007216.jpg,397,412
7218,frame_007218.jpg,398,409
7218,frame_007218.jpg,398,408
7219,frame_007219.jpg,398,409
7220,frame_007220.jpg,396,411
7222,frame_007222.jpg,453,388
7222,frame_007222.jpg,490,351
7223,frame_007223.jpg,487,356
7223,frame_007223.jpg,485,363
7224,frame_007224.jpg,485,370
7226,frame_007226.jpg,483,372
7227,frame_007227.jpg,484,373
7227,frame_007227.jpg,484,370
7228,frame_007228.jpg,483,364
7228,frame_007228.jpg,483,361
7231,frame_007231.jpg,482,356
7232,frame_007232.jpg,482,351
7232,frame_007232.jpg,482,351
7233,frame_007233.jpg,483,351
7235,frame_007235.jpg,484,350
7236,frame_007236.jpg,485,352
7236,frame_007236.jpg,486,353
7237,frame_007237.jpg,487,358
7239,frame_007239.jpg,487,362
7240,frame_007240.jpg,486,366
7241,frame_007241.jpg,481,365
7241,frame_007241.jpg,479,365
7243,frame_007243.jpg,470,358
7244,frame_007244.jpg,468,357
7245,frame_007245.jpg,466,358
7246,frame_007246.jpg,464,357
7248,frame_007248.jpg,463,355
7248,frame_007248.jpg,462,360
7249,frame_007249.jpg,460,366
7250,frame_007250.jpg,459,370
7252,frame_007252.jpg,430,369
7252,frame_007252.jpg,428,368
7252,frame_007252.jpg,426,361
7253,frame_007253.jpg,426,356
7254,frame_007254.jpg,427,353
7256,frame_007256.jpg,428,352
7256,frame_007256.jpg,430,353
7257,frame_007257.jpg,433,355
7258,frame_007258.jpg,436,354
7260,frame_007260.jpg,440,356
7261,frame_007261.jpg,443,357
7262,frame_007262.jpg,445,356
7262,frame_007262.jpg,445,358
7263,frame_007263.jpg,446,357
7265,frame_007265.jpg,446,359
7266,frame_007266.jpg,445,359
7266,frame_007266.jpg,445,355
7267,frame_007267.jpg,446,352
7269,frame_007269.jpg,447,351
7270,frame_007270.jpg,448,351
7270,frame_007270.jpg,454,350
7271,frame_007271.jpg,456,347
7273,frame_007273.jpg,456,347
7274,frame_007274.jpg,456,347
7275,frame_007275.jpg,456,349
7276,frame_007276.jpg,455,351
7276,frame_007276.jpg,452,354
7278,frame_007278.jpg,452,359
7279,frame_007279.jpg,452,363
7280,frame_007280.jpg,451,364
7282,frame_007282.jpg,453,365
7282,frame_007282.jpg,455,365
7282,frame_007282.jpg,457,368
7283,frame_007283.jpg,460,369
7284,frame_007284.jpg,461,370
7284,frame_007284.jpg,462,367
7286,frame_007286.jpg,461,366
7287,frame_007287.jpg,460,364
7288,frame_007288.jpg,457,361
7290,frame_007290.jpg,571,393
7290,frame_007290.jpg,641,405
7291,frame_007291.jpg,637,403
7292,frame_007292.jpg,638,402
7293,frame_007293.jpg,639,402
7295,frame_007295.jpg,640,402
7295,frame_007295.jpg,640,402
7296,frame_007296.jpg,643,403
7297,frame_007297.jpg,642,403
7299,frame_007299.jpg,643,404
7300,frame_007300.jpg,643,403
7300,frame_007300.jpg,643,404
7301,frame_007301.jpg,641,403
7303,frame_007303.jpg,642,404
7304,frame_007304.jpg,642,404
7304,frame_007304.jpg,643,407
7305,frame_007305.jpg,644,406
7306,frame_007306.jpg,643,407
7308,frame_007308.jpg,644,407
7308,frame_007308.jpg,640,404
7309,frame_007309.jpg,642,406
7310,frame_007310.jpg,589,411
7312,frame_007312.jpg,454,384
7312,frame_007312.jpg,456,383
7313,frame_007313.jpg,458,383
7313,frame_007313.jpg,458,384
7314,frame_007314.jpg,458,382
7316,frame_007316.jpg,458,380
7317,frame_007317.jpg,457,380
7318,frame_007318.jpg,458,380
7318,frame_007318.jpg,458,381
7320,frame_007320.jpg,458,382
7321,frame_007321.jpg,458,381
7322,frame_007322.jpg,458,382
7322,frame_007322.jpg,457,382
7323,frame_007323.jpg,455,381
7325,frame_007325.jpg,456,382
7326,frame_007326.jpg,456,382
7327,frame_007327.jpg,457,382
7327,frame_007327.jpg,458,383
7329,frame_007329.jpg,458,383
7330,frame_007330.jpg,459,380
7331,frame_007331.jpg,459,380
7331,frame_007331.jpg,458,380
7333,frame_007333.jpg,458,381
7334,frame_007334.jpg,459,383
7335,frame_007335.jpg,460,384
7336,frame_007336.jpg,462,386
7338,frame_007338.jpg,463,387
7338,frame_007338.jpg,461,384
7339,frame_007339.jpg,460,384
7340,frame_007340.jpg,551,414
7342,frame_007342.jpg,627,403
7342,frame_007342.jpg,621,404
7342,frame_007342.jpg,611,402
7343,frame_007343.jpg,609,409
7344,frame_007344.jpg,598,413
7346,frame_007346.jpg,588,422
7346,frame_007346.jpg,584,437
7347,frame_007347.jpg,581,462
7348,frame_007348.jpg,565,502
7350,frame_007350.jpg,518,506
7351,frame_007351.jpg,486,501
7352,frame_007352.jpg,479,489
7352,frame_007352.jpg,489,483
7353,frame_007353.jpg,509,479
7355,frame_007355.jpg,526,476
7356,frame_007356.jpg,538,467
7357,frame_007357.jpg,551,464
7359,frame_007359.jpg,444,482
7359,frame_007359.jpg,388,462
7360,frame_007360.jpg,395,460
7360,frame_007360.jpg,400,458
7361,frame_007361.jpg,401,454
7363,frame_007363.jpg,401,453
7364,frame_007364.jpg,400,454
7365,frame_007365.jpg,397,461
7366,frame_007366.jpg,393,467
7368,frame_007368.jpg,386,469
7368,frame_007368.jpg,376,468
7369,frame_007369.jpg,365,467
7370,frame_007370.jpg,372,496
7372,frame_007372.jpg,521,477
7372,frame_007372.jpg,520,466
7372,frame_007372.jpg,521,462
7373,frame_007373.jpg,522,464
7374,frame_007374.jpg,523,466
7376,frame_007376.jpg,523,466
7376,frame_007376.jpg,525,470
7377,frame_007377.jpg,525,474
7378,frame_007378.jpg,525,480
7378,frame_007378.jpg,521,484
7381,frame_007381.jpg,515,480
7381,frame_007381.jpg,513,480
7382,frame_007382.jpg,514,487
7383,frame_007383.jpg,512,489
7385,frame_007385.jpg,504,486
7385,frame_007385.jpg,499,497
7386,frame_007386.jpg,500,521
7387,frame_007387.jpg,486,503
7389,frame_007389.jpg,478,485
7390,frame_007390.jpg,475,487
7390,frame_007390.jpg,482,513
7391,frame_007391.jpg,481,506
7393,frame_007393.jpg,479,501
7394,frame_007394.jpg,478,492
7395,frame_007395.jpg,477,478
7396,frame_007396.jpg,479,478
7396,frame_007396.jpg,484,482
7398,frame_007398.jpg,482,470
7398,frame_007398.jpg,488,481
7399,frame_007399.jpg,486,470
7400,frame_007400.jpg,485,467
7402,frame_007402.jpg,483,462
7403,frame_007403.jpg,486,465
7404,frame_007404.jpg,484,465
7406,frame_007406.jpg,483,466
7406,frame_007406.jpg,480,462
7407,frame_007407.jpg,476,457
7408,frame_007408.jpg,473,453
7410,frame_007410.jpg,470,448
7411,frame_007411.jpg,469,446
7411,frame_007411.jpg,468,443
7412,frame_007412.jpg,469,446
7413,frame_007413.jpg,472,453
7415,frame_007415.jpg,472,460
7416,frame_007416.jpg,468,544
7417,frame_007417.jpg,288,448
7419,frame_007419.jpg,238,400
7420,frame_007420.jpg,313,434
7420,frame_007420.jpg,353,429
7421,frame_007421.jpg,368,445
7423,frame_007423.jpg,375,464
7424,frame_007424.jpg,379,480
7425,frame_007425.jpg,381,470
7425,frame_007425.jpg,378,492
7426,frame_007426.jpg,385,396
7428,frame_007428.jpg,386,396
7429,frame_007429.jpg,388,399
7430,frame_007430.jpg,389,402
7430,frame_007430.jpg,390,467
7432,frame_007432.jpg,426,423
7432,frame_007432.jpg,423,407
7433,frame_007433.jpg,422,405
7434,frame_007434.jpg,422,422
7436,frame_007436.jpg,422,440
7436,frame_007436.jpg,420,450
7436,frame_007436.jpg,417,440
7437,frame_007437.jpg,418,471
7438,frame_007438.jpg,412,419
7440,frame_007440.jpg,427,415
7441,frame_007441.jpg,439,417
7442,frame_007442.jpg,441,420
7443,frame_007443.jpg,438,417
7443,frame_007443.jpg,436,420
7445,frame_007445.jpg,439,428
7446,frame_007446.jpg,443,427
7447,frame_007447.jpg,442,425
7447,frame_007447.jpg,443,434
7449,frame_007449.jpg,441,438
7450,frame_007450.jpg,436,422
7451,frame_007451.jpg,444,454
7451,frame_007451.jpg,442,429
7453,frame_007453.jpg,448,427
7454,frame_007454.jpg,442,397
7455,frame_007455.jpg,443,399
7455,frame_007455.jpg,448,395
7456,frame_007456.jpg,454,395
7458,frame_007458.jpg,459,401
7459,frame_007459.jpg,459,397
7460,frame_007460.jpg,458,386
7460,frame_007460.jpg,459,392
7462,frame_007462.jpg,457,381
7462,frame_007462.jpg,458,392
7463,frame_007463.jpg,459,393
7464,frame_007464.jpg,652,423
7466,frame_007466.jpg,669,408
7466,frame_007466.jpg,666,410
7467,frame_007467.jpg,668,411
7468,frame_007468.jpg,668,409
7470,frame_007470.jpg,668,403
7470,frame_007470.jpg,663,394
7471,frame_007471.jpg,660,388
7472,frame_007472.jpg,660,388
7473,frame_007473.jpg,660,387
7473,frame_007473.jpg,664,393
7475,frame_007475.jpg,666,394
7476,frame_007476.jpg,664,404
7477,frame_007477.jpg,501,421
7479,frame_007479.jpg,485,412
7480,frame_007480.jpg,486,407
7492,frame_007492.jpg,490,428
7492,frame_007492.jpg,486,414
7492,frame_007492.jpg,485,407
7493,frame_007493.jpg,475,385
7513,frame_007513.jpg,486,330
7514,frame_007514.jpg,486,324
7515,frame_007515.jpg,484,319
7516,frame_007516.jpg,484,318
7518,frame_007518.jpg,486,330
7519,frame_007519.jpg,477,322
7519,frame_007519.jpg,475,324
7520,frame_007520.jpg,472,327
7522,frame_007522.jpg,473,327
7522,frame_007522.jpg,476,333
7523,frame_007523.jpg,520,364
7523,frame_007523.jpg,587,384
7524,frame_007524.jpg,587,377
7526,frame_007526.jpg,588,385
7527,frame_007527.jpg,587,383
7528,frame_007528.jpg,589,384
7528,frame_007528.jpg,583,371
7530,frame_007530.jpg,583,365
7531,frame_007531.jpg,652,357
7532,frame_007532.jpg,693,357
7533,frame_007533.jpg,688,360
7533,frame_007533.jpg,683,360
7535,frame_007535.jpg,682,363
7536,frame_007536.jpg,682,360
7537,frame_007537.jpg,685,361
7537,frame_007537.jpg,605,351
7539,frame_007539.jpg,474,359
7540,frame_007540.jpg,470,354
7541,frame_007541.jpg,469,350
7543,frame_007543.jpg,472,342
7543,frame_007543.jpg,471,334
7544,frame_007544.jpg,473,331
7545,frame_007545.jpg,477,332
7546,frame_007546.jpg,480,335
7548,frame_007548.jpg,475,325
7549,frame_007549.jpg,480,326
7575,frame_007575.jpg,421,343
7576,frame_007576.jpg,401,310
7578,frame_007578.jpg,401,313
7579,frame_007579.jpg,403,308
7579,frame_007579.jpg,403,312
7580,frame_007580.jpg,401,314
7582,frame_007582.jpg,398,308
7582,frame_007582.jpg,372,333
7583,frame_007583.jpg,343,266
7583,frame_007583.jpg,362,293
7584,frame_007584.jpg,360,309
7586,frame_007586.jpg,368,327
7586,frame_007586.jpg,326,251
7587,frame_007587.jpg,329,248
7603,frame_007603.jpg,347,190
7604,frame_007604.jpg,347,190
7605,frame_007605.jpg,347,190
7605,frame_007605.jpg,347,190
7606,frame_007606.jpg,347,190
7642,frame_007642.jpg,458,719
7643,frame_007643.jpg,465,344
7644,frame_007644.jpg,476,339
7644,frame_007644.jpg,476,345
7646,frame_007646.jpg,484,368
7647,frame_007647.jpg,494,364
7648,frame_007648.jpg,502,371
7670,frame_007670.jpg,568,373
7672,frame_007672.jpg,560,379
7672,frame_007672.jpg,557,377
7673,frame_007673.jpg,556,372
7673,frame_007673.jpg,550,382
7674,frame_007674.jpg,543,412
7676,frame_007676.jpg,546,397
7677,frame_007677.jpg,548,396
7678,frame_007678.jpg,516,325
7680,frame_007680.jpg,516,330
7683,frame_007683.jpg,759,83
7683,frame_007683.jpg,631,392
7685,frame_007685.jpg,601,350
7686,frame_007686.jpg,601,358
7687,frame_007687.jpg,591,355
7687,frame_007687.jpg,581,348
7689,frame_007689.jpg,579,350
7690,frame_007690.jpg,621,166
7691,frame_007691.jpg,616,169
7693,frame_007693.jpg,608,199
7693,frame_007693.jpg,576,358
7694,frame_007694.jpg,638,434
7695,frame_007695.jpg,562,349
7696,frame_007696.jpg,561,352
7698,frame_007698.jpg,557,355
7699,frame_007699.jpg,557,356
7699,frame_007699.jpg,555,362
7700,frame_007700.jpg,474,361
7702,frame_007702.jpg,470,364
7702,frame_007702.jpg,467,367
7702,frame_007702.jpg,464,375
7703,frame_007703.jpg,464,385
7704,frame_007704.jpg,464,388
7706,frame_007706.jpg,461,385
7706,frame_007706.jpg,458,382
7707,frame_007707.jpg,455,379
7708,frame_007708.jpg,453,384
7737,frame_007737.jpg,594,432
7738,frame_007738.jpg,597,445
7740,frame_007740.jpg,600,458
7741,frame_007741.jpg,605,461
7741,frame_007741.jpg,608,459
7742,frame_007742.jpg,609,458
7743,frame_007743.jpg,612,451
7745,frame_007745.jpg,608,450
7746,frame_007746.jpg,609,445
7746,frame_007746.jpg,574,443
7747,frame_007747.jpg,448,447
7749,frame_007749.jpg,451,449
7750,frame_007750.jpg,453,447
7751,frame_007751.jpg,457,453
7751,frame_007751.jpg,456,449
7753,frame_007753.jpg,459,448
7754,frame_007754.jpg,473,450
7755,frame_007755.jpg,688,496
7755,frame_007755.jpg,736,513
7756,frame_007756.jpg,726,502
7758,frame_007758.jpg,726,499
7759,frame_007759.jpg,728,497
7760,frame_007760.jpg,733,500
7760,frame_007760.jpg,737,500
7762,frame_007762.jpg,753,510
7762,frame_007762.jpg,735,490
7763,frame_007763.jpg,763,508
7764,frame_007764.jpg,735,479
7766,frame_007766.jpg,744,485
7766,frame_007766.jpg,739,480
7767,frame_007767.jpg,673,442
7768,frame_007768.jpg,515,435
7770,frame_007770.jpg,472,412
7771,frame_007771.jpg,474,412
7771,frame_007771.jpg,479,416
7783,frame_007783.jpg,486,611
7784,frame_007784.jpg,490,614
7785,frame_007785.jpg,491,609
7785,frame_007785.jpg,492,590
7786,frame_007786.jpg,492,568
7788,frame_007788.jpg,493,542
7789,frame_007789.jpg,491,524
7790,frame_007790.jpg,493,503
7790,frame_007790.jpg,493,484
7792,frame_007792.jpg,494,466
7792,frame_007792.jpg,493,455
7792,frame_007792.jpg,492,449
7794,frame_007794.jpg,494,449
7794,frame_007794.jpg,493,451
7796,frame_007796.jpg,494,456
7797,frame_007797.jpg,498,459
7798,frame_007798.jpg,499,463
7798,frame_007798.jpg,373,691
7800,frame_007800.jpg,304,594
7801,frame_007801.jpg,294,635
7802,frame_007802.jpg,298,609
7803,frame_007803.jpg,295,613
7805,frame_007805.jpg,290,625
7805,frame_007805.jpg,282,646
7828,frame_007828.jpg,621,462
7830,frame_007830.jpg,608,462
7830,frame_007830.jpg,601,465
7831,frame_007831.jpg,539,452
7832,frame_007832.jpg,505,435
7833,frame_007833.jpg,506,437
7833,frame_007833.jpg,505,433
7835,frame_007835.jpg,508,432
7836,frame_007836.jpg,511,424
7837,frame_007837.jpg,522,418
7837,frame_007837.jpg,415,445
7839,frame_007839.jpg,128,510
7840,frame_007840.jpg,0,527
7841,frame_007841.jpg,46,526
7843,frame_007843.jpg,99,516
7844,frame_007844.jpg,131,509
7845,frame_007845.jpg,144,503
7845,frame_007845.jpg,147,502
7846,frame_007846.jpg,142,500
7848,frame_007848.jpg,157,489
7849,frame_007849.jpg,470,435
7849,frame_007849.jpg,729,407
7850,frame_007850.jpg,770,398
7852,frame_007852.jpg,729,393
7853,frame_007853.jpg,695,389
7853,frame_007853.jpg,668,390
7854,frame_007854.jpg,647,393
7856,frame_007856.jpg,633,400
7857,frame_007857.jpg,622,405
7858,frame_007858.jpg,616,414
7858,frame_007858.jpg,611,418
7860,frame_007860.jpg,608,422
7861,frame_007861.jpg,606,426
7862,frame_007862.jpg,595,429
7863,frame_007863.jpg,508,441
7865,frame_007865.jpg,510,439
7865,frame_007865.jpg,512,433
7866,frame_007866.jpg,516,425
7867,frame_007867.jpg,517,420
7869,frame_007869.jpg,284,446
7869,frame_007869.jpg,8,467
7870,frame_007870.jpg,0,469
7871,frame_007871.jpg,55,462
7873,frame_007873.jpg,96,457
7873,frame_007873.jpg,118,454
7874,frame_007874.jpg,120,451
7875,frame_007875.jpg,111,446
7876,frame_007876.jpg,91,445
7878,frame_007878.jpg,250,423
7879,frame_007879.jpg,558,403
7879,frame_007879.jpg,734,410
7880,frame_007880.jpg,708,410
7882,frame_007882.jpg,682,414
7882,frame_007882.jpg,665,413
7883,frame_007883.jpg,655,415
7884,frame_007884.jpg,648,416
7886,frame_007886.jpg,642,414
7886,frame_007886.jpg,636,412
7887,frame_007887.jpg,630,406
7887,frame_007887.jpg,620,400
7888,frame_007888.jpg,614,395
7890,frame_007890.jpg,606,391
7891,frame_007891.jpg,601,386
7892,frame_007892.jpg,594,385
7892,frame_007892.jpg,591,384
7893,frame_007893.jpg,589,385
7895,frame_007895.jpg,588,387
7896,frame_007896.jpg,588,389
7897,frame_007897.jpg,588,391
7897,frame_007897.jpg,629,408
7899,frame_007899.jpg,635,411
7900,frame_007900.jpg,635,412
7901,frame_007901.jpg,632,412
7903,frame_007903.jpg,629,411
7904,frame_007904.jpg,627,409
7904,frame_007904.jpg,621,405
7905,frame_007905.jpg,617,398
7906,frame_007906.jpg,610,391
7906,frame_007906.jpg,606,386
7908,frame_007908.jpg,602,382
7909,frame_007909.jpg,599,378
7910,frame_007910.jpg,608,378
7912,frame_007912.jpg,653,387
7912,frame_007912.jpg,654,387
7912,frame_007912.jpg,654,388
7913,frame_007913.jpg,656,389
7914,frame_007914.jpg,639,389
7916,frame_007916.jpg,522,374
7917,frame_007917.jpg,521,374
7917,frame_007917.jpg,520,372
7918,frame_007918.jpg,517,373
7920,frame_007920.jpg,512,370
7921,frame_007921.jpg,510,370
7922,frame_007922.jpg,507,371
7922,frame_007922.jpg,514,373
7923,frame_007923.jpg,710,389
7925,frame_007925.jpg,727,386
7925,frame_007925.jpg,728,384
7926,frame_007926.jpg,734,384
7927,frame_007927.jpg,742,387
7929,frame_007929.jpg,749,387
7930,frame_007930.jpg,756,387
7931,frame_007931.jpg,760,387
7931,frame_007931.jpg,763,389
7933,frame_007933.jpg,762,386
7934,frame_007934.jpg,758,379
7935,frame_007935.jpg,755,374
7936,frame_007936.jpg,678,352
7936,frame_007936.jpg,681,349
7938,frame_007938.jpg,687,348
7939,frame_007939.jpg,699,350
7940,frame_007940.jpg,607,353
7942,frame_007942.jpg,373,372
7942,frame_007942.jpg,353,368
7942,frame_007942.jpg,356,363
7943,frame_007943.jpg,355,360
7943,frame_007943.jpg,353,353
7946,frame_007946.jpg,352,349
7946,frame_007946.jpg,352,342
7947,frame_007947.jpg,353,331
7948,frame_007948.jpg,354,321
7950,frame_007950.jpg,355,309
7951,frame_007951.jpg,356,300
7951,frame_007951.jpg,355,292
7952,frame_007952.jpg,446,290
7953,frame_007953.jpg,446,286
7955,frame_007955.jpg,440,279
7956,frame_007956.jpg,435,273
7956,frame_007956.jpg,432,266
7957,frame_007957.jpg,553,255
7959,frame_007959.jpg,649,244
7960,frame_007960.jpg,645,259
7961,frame_007961.jpg,644,273
7963,frame_007963.jpg,646,282
7963,frame_007963.jpg,646,286
7964,frame_007964.jpg,646,285
7965,frame_007965.jpg,647,283
7965,frame_007965.jpg,647,280
7966,frame_007966.jpg,649,282
7968,frame_007968.jpg,652,294
7969,frame_007969.jpg,655,304
7970,frame_007970.jpg,656,313
7970,frame_007970.jpg,658,320
7972,frame_007972.jpg,603,326
7972,frame_007972.jpg,394,332
7973,frame_007973.jpg,390,323
7974,frame_007974.jpg,398,315
7976,frame_007976.jpg,403,307
7977,frame_007977.jpg,408,300
7977,frame_007977.jpg,409,292
7978,frame_007978.jpg,411,285
7980,frame_007980.jpg,411,276
7981,frame_007981.jpg,410,267
7981,frame_007981.jpg,405,262
7982,frame_007982.jpg,400,259
7983,frame_007983.jpg,399,260
7985,frame_007985.jpg,396,268
7985,frame_007985.jpg,393,277
7986,frame_007986.jpg,391,286
7987,frame_007987.jpg,393,293
7989,frame_007989.jpg,394,293
7990,frame_007990.jpg,393,291
7990,frame_007990.jpg,358,284
7991,frame_007991.jpg,362,281
7993,frame_007993.jpg,364,282
7994,frame_007994.jpg,365,283
7995,frame_007995.jpg,370,286
7995,frame_007995.jpg,374,289
7996,frame_007996.jpg,376,293
7998,frame_007998.jpg,378,296
7999,frame_007999.jpg,383,300
8000,frame_008000.jpg,388,303
8000,frame_008000.jpg,395,304
8002,frame_008002.jpg,401,302
8002,frame_008002.jpg,409,302
8003,frame_008003.jpg,486,314
8003,frame_008003.jpg,488,314
8004,frame_008004.jpg,490,308
8006,frame_008006.jpg,491,305
8007,frame_008007.jpg,493,301
8007,frame_008007.jpg,494,299
8008,frame_008008.jpg,494,294
8010,frame_008010.jpg,494,288
8011,frame_008011.jpg,491,282
8012,frame_008012.jpg,489,277
8013,frame_008013.jpg,448,270
8015,frame_008015.jpg,436,269
8015,frame_008015.jpg,437,270
8016,frame_008016.jpg,440,276
8017,frame_008017.jpg,446,281
8019,frame_008019.jpg,452,286
8019,frame_008019.jpg,457,293
8020,frame_008020.jpg,460,296
8021,frame_008021.jpg,463,296
8023,frame_008023.jpg,466,298
8023,frame_008023.jpg,468,299
8024,frame_008024.jpg,470,300
8025,frame_008025.jpg,471,301
8026,frame_008026.jpg,474,305
8028,frame_008028.jpg,477,314
8028,frame_008028.jpg,480,318
8029,frame_008029.jpg,480,319
8030,frame_008030.jpg,478,317
8032,frame_008032.jpg,472,310
8032,frame_008032.jpg,465,302
8033,frame_008033.jpg,463,293
8033,frame_008033.jpg,473,291
8034,frame_008034.jpg,518,290
8036,frame_008036.jpg,514,287
8037,frame_008037.jpg,512,287
8037,frame_008037.jpg,513,293
8038,frame_008038.jpg,515,300
8040,frame_008040.jpg,516,306
8041,frame_008041.jpg,519,309
8041,frame_008041.jpg,524,311
8042,frame_008042.jpg,526,313
8043,frame_008043.jpg,530,314
8045,frame_008045.jpg,533,323
8046,frame_008046.jpg,537,333
8046,frame_008046.jpg,540,345
8047,frame_008047.jpg,541,353
8049,frame_008049.jpg,539,359
8050,frame_008050.jpg,472,365
8051,frame_008051.jpg,467,368
8053,frame_008053.jpg,467,368
8053,frame_008053.jpg,464,369
8054,frame_008054.jpg,462,370
8055,frame_008055.jpg,461,372
8056,frame_008056.jpg,460,371
8056,frame_008056.jpg,459,372
8058,frame_008058.jpg,460,370
8059,frame_008059.jpg,461,368
8060,frame_008060.jpg,459,365
8062,frame_008062.jpg,479,364
8062,frame_008062.jpg,565,370
8062,frame_008062.jpg,565,377
8063,frame_008063.jpg,565,380
8064,frame_008064.jpg,564,380
8066,frame_008066.jpg,563,376
8067,frame_008067.jpg,558,370
8067,frame_008067.jpg,558,369
8068,frame_008068.jpg,560,367
8070,frame_008070.jpg,560,364
8071,frame_008071.jpg,538,361
8072,frame_008072.jpg,476,366
8072,frame_008072.jpg,476,366
8073,frame_008073.jpg,474,367
8075,frame_008075.jpg,472,375
8075,frame_008075.jpg,471,387
8076,frame_008076.jpg,471,400
8077,frame_008077.jpg,472,407
8079,frame_008079.jpg,474,411
8080,frame_008080.jpg,477,408
8081,frame_008081.jpg,480,403
8083,frame_008083.jpg,480,402
8083,frame_008083.jpg,482,404
8084,frame_008084.jpg,484,410
8085,frame_008085.jpg,483,419
8086,frame_008086.jpg,483,424
8088,frame_008088.jpg,483,426
8088,frame_008088.jpg,482,428
8089,frame_008089.jpg,481,427
8090,frame_008090.jpg,552,435
8092,frame_008092.jpg,594,433
8092,frame_008092.jpg,594,433
8092,frame_008092.jpg,596,432
8093,frame_008093.jpg,596,432
8093,frame_008093.jpg,597,429
8094,frame_008094.jpg,598,427
8096,frame_008096.jpg,600,427
8097,frame_008097.jpg,602,428
8098,frame_008098.jpg,603,431
8100,frame_008100.jpg,502,440
8101,frame_008101.jpg,478,441
8101,frame_008101.jpg,478,444
8102,frame_008102.jpg,477,446
8103,frame_008103.jpg,477,449
8105,frame_008105.jpg,475,447
8105,frame_008105.jpg,474,446
8106,frame_008106.jpg,472,444
8107,frame_008107.jpg,472,444
8109,frame_008109.jpg,473,446
8110,frame_008110.jpg,473,447
8111,frame_008111.jpg,474,450
8111,frame_008111.jpg,482,452
8113,frame_008113.jpg,636,468
8113,frame_008113.jpg,646,467
8114,frame_008114.jpg,648,466
8115,frame_008115.jpg,654,467
8116,frame_008116.jpg,658,466
8118,frame_008118.jpg,660,463
8119,frame_008119.jpg,663,459
8120,frame_008120.jpg,661,453
8120,frame_008120.jpg,540,434
8122,frame_008122.jpg,537,426
8122,frame_008122.jpg,537,423
8123,frame_008123.jpg,539,421
8124,frame_008124.jpg,541,421
8124,frame_008124.jpg,543,420
8126,frame_008126.jpg,548,423
8127,frame_008127.jpg,550,429
8128,frame_008128.jpg,553,433
8130,frame_008130.jpg,503,438
8130,frame_008130.jpg,454,447
8131,frame_008131.jpg,454,447
8132,frame_008132.jpg,454,446
8133,frame_008133.jpg,453,444
8133,frame_008133.jpg,450,444
8135,frame_008135.jpg,450,443
8136,frame_008136.jpg,448,439
8137,frame_008137.jpg,448,437
8137,frame_008137.jpg,447,435
8139,frame_008139.jpg,447,433
8140,frame_008140.jpg,448,429
8141,frame_008141.jpg,447,431
8143,frame_008143.jpg,447,435
8144,frame_008144.jpg,448,441
8144,frame_008144.jpg,449,447
8145,frame_008145.jpg,452,452
8146,frame_008146.jpg,455,454
8148,frame_008148.jpg,456,454
8149,frame_008149.jpg,457,454
8150,frame_008150.jpg,456,453
8150,frame_008150.jpg,456,452
8152,frame_008152.jpg,456,451
8152,frame_008152.jpg,405,449
8152,frame_008152.jpg,370,442
8153,frame_008153.jpg,375,437
8154,frame_008154.jpg,378,432
8156,frame_008156.jpg,382,427
8157,frame_008157.jpg,384,423
8157,frame_008157.jpg,388,421
8158,frame_008158.jpg,390,421
8160,frame_008160.jpg,392,422
8171,frame_008171.jpg,395,412
8173,frame_008173.jpg,396,414
8173,frame_008173.jpg,399,420
8174,frame_008174.jpg,401,430
8175,frame_008175.jpg,402,436
8176,frame_008176.jpg,404,442
8178,frame_008178.jpg,405,446
8178,frame_008178.jpg,404,446
8179,frame_008179.jpg,407,445
8180,frame_008180.jpg,485,443
8182,frame_008182.jpg,479,436
8182,frame_008182.jpg,477,433
8182,frame_008182.jpg,474,430
8183,frame_008183.jpg,470,431
8184,frame_008184.jpg,468,436
8186,frame_008186.jpg,463,437
8187,frame_008187.jpg,460,442
8187,frame_008187.jpg,454,446
8188,frame_008188.jpg,452,450
8190,frame_008190.jpg,449,454
8191,frame_008191.jpg,451,457
8191,frame_008191.jpg,451,457
8192,frame_008192.jpg,452,451
8193,frame_008193.jpg,452,445
8195,frame_008195.jpg,453,438
8195,frame_008195.jpg,452,438
8196,frame_008196.jpg,452,442
8197,frame_008197.jpg,449,450
8199,frame_008199.jpg,446,461
8200,frame_008200.jpg,445,470
8201,frame_008201.jpg,444,476
8203,frame_008203.jpg,444,480
8203,frame_008203.jpg,445,477
